Team,Rk,Gtm,Date,,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
Minnesota Twins,25,25,1-May,,KCR,"L,3-11",37,33,3,5,0,0,2,3,4,0,9,0,0,0,1,0,0,0,0.238,0.308,0.409,0.717,7,12,L,D.Duffy(73)
Minnesota Twins,26,26,2-May,,KCR,"W,13-4",42,37,13,14,4,1,3,12,2,1,8,2,0,1,0,1,0,0,0.244,0.313,0.425,0.738,5,9,R,B.Keller(35)
Minnesota Twins,27,27,3-May,,TEX,"W,6-5",34,32,6,8,4,1,0,5,2,0,7,0,0,0,0,0,2,0,0.244,0.313,0.426,0.738,4,10,R,D.Dunning(56)
Minnesota Twins,28,28,4-May,,TEX,"L,3-6",35,33,3,4,0,0,2,3,2,0,11,0,0,0,0,1,0,0,0.24,0.308,0.421,0.729,2,9,R,K.Gibson(70)
Minnesota Twins,29,29,5-May,,TEX,"L,1-3",36,34,1,8,3,0,1,1,2,0,15,0,0,0,0,1,0,0,0.239,0.307,0.421,0.728,8,9,L,H.Yang(55)
Minnesota Twins,30,30,6-May,,TEX,"L,3-4",42,38,3,8,0,0,1,3,4,0,13,0,0,0,0,0,3,0,0.238,0.306,0.416,0.722,9,13,R,J.Lyles(46)
Minnesota Twins,31,31,7-May,@,DET,"W,7-3",43,36,7,9,3,0,3,7,7,0,12,0,0,0,0,0,0,0,0.239,0.308,0.422,0.73,9,10,L,T.Skubal(57)
Minnesota Twins,32,32,8-May,@,DET,"L,3-7",46,40,3,13,4,0,1,3,5,0,9,1,0,0,0,0,0,0,0.242,0.312,0.425,0.737,16,11,R,J.Urena(38)
Minnesota Twins,33,33,11-May,@,CHW,"L,3-9",40,35,3,9,1,0,1,3,2,0,11,2,0,1,0,0,1,0,0.242,0.313,0.423,0.736,10,11,R,D.Cease(50)
Minnesota Twins,34,34,12-May,@,CHW,"L,8-13",41,38,8,13,2,0,1,8,3,0,6,0,0,0,1,3,0,0,0.246,0.315,0.425,0.74,6,11,L,D.Keuchel(29)
Minnesota Twins,35,35,13-May,@,CHW,"L,2-4",41,35,2,5,2,0,1,1,5,1,13,0,0,0,2,0,0,0,0.243,0.313,0.421,0.734,12,9,R,L.Lynn(67)
Minnesota Twins,36,36,14-May,,OAK,"L,1-6",35,33,1,7,1,0,1,1,2,0,5,0,0,0,0,1,0,0,0.242,0.312,0.418,0.73,7,10,R,F.Montas(61)
Minnesota Twins,37,37,15-May,,OAK,"W,5-4",35,30,5,8,2,0,1,5,4,0,2,0,0,0,0,1,0,0,0.242,0.313,0.419,0.732,6,10,L,C.Irvin(60)
Minnesota Twins,38,38,16-May,,OAK,"L,6-7",42,36,6,11,2,0,2,6,3,0,7,2,0,1,0,1,1,0,0.244,0.315,0.422,0.737,9,12,R,C.Bassitt(41)
Minnesota Twins,39,39,17-May,,CHW,"L,4-16",37,37,4,11,3,0,1,4,0,0,9,0,0,0,0,1,0,0,0.246,0.314,0.423,0.737,6,12,L,D.Keuchel(57)
Minnesota Twins,40,40,18-May,,CHW,"W,5-4",39,36,5,9,0,0,3,5,3,1,4,0,0,0,1,0,0,0,0.246,0.314,0.425,0.739,8,11,R,L.Lynn(55)
Minnesota Twins,41,41,19-May,,CHW,"L,1-2",31,28,1,2,0,0,1,1,3,0,13,0,0,0,0,1,0,0,0.242,0.311,0.42,0.731,3,10,R,L.Giolito(82)
Minnesota Twins,42,42,May 20 (1),@,LAA,"L,1-7",25,23,1,4,1,0,0,1,0,0,6,1,0,1,0,1,0,0,0.241,0.309,0.417,0.726,3,9,R,A.Cobb(59)
Minnesota Twins,43,43,May 20 (2),@,LAA,"W,6-3",35,27,6,6,2,0,3,6,8,0,6,0,0,0,0,0,0,0,0.241,0.311,0.421,0.732,8,10,R,G.Canning(31)
Minnesota Twins,44,44,21-May,@,CLE,"W,10-0",44,35,10,9,3,0,1,9,9,0,13,0,0,0,0,1,0,0,0.241,0.314,0.421,0.735,7,10,R,T.McKenzie(31)
Minnesota Twins,45,45,22-May,@,CLE,"L,3-5",40,35,3,8,1,1,1,3,3,0,12,1,0,1,0,1,0,1,0.241,0.314,0.42,0.734,7,9,R,S.Bieber(45)
Minnesota Twins,46,46,23-May,@,CLE,"W,8-5",43,37,8,7,0,0,2,8,6,0,10,0,0,0,1,0,0,1,0.24,0.313,0.419,0.732,5,10,R,Z.Plesac(35)
Minnesota Twins,47,47,24-May,,BAL,"W,8-3",37,34,8,12,1,0,2,8,2,0,7,0,0,1,0,1,0,0,0.242,0.315,0.422,0.736,5,11,L,J.Means(64)
Minnesota Twins,48,48,25-May,,BAL,"W,7-4",38,33,7,10,6,0,2,5,3,0,9,1,0,1,0,0,0,0,0.243,0.316,0.427,0.742,7,9,R,D.Kremer(32)
Minnesota Twins,49,49,26-May,,BAL,"W,3-2",31,27,3,4,1,0,1,3,4,0,5,0,0,0,0,1,0,0,0.242,0.315,0.424,0.739,4,9,R,J.Lopez(51)
Minnesota Twins,50,50,28-May,,KCR,"L,3-8",38,32,3,6,3,0,1,2,6,0,8,0,0,0,0,1,0,0,0.241,0.315,0.424,0.738,8,10,L,K.Bubic(63)
Minnesota Twins,51,51,29-May,,KCR,"W,6-5",38,33,6,9,3,0,1,4,5,0,8,0,0,0,1,0,0,0,0.241,0.316,0.424,0.74,8,10,R,E.Santana(40)
Minnesota Twins,52,52,30-May,,KCR,"L,3-6",40,32,3,5,1,0,1,2,7,0,12,1,0,0,1,1,0,0,0.24,0.316,0.422,0.738,10,10,R,B.Keller(47)
Minnesota Twins,53,53,31-May,@,BAL,"W,3-2",39,36,3,7,2,0,1,2,3,0,14,0,0,0,0,1,1,0,0.239,0.315,0.42,0.735,6,9,R,J.Lopez(63)
Minnesota Twins,54,54,1-Jun,@,BAL,"L,4-7",42,36,4,10,3,0,2,4,5,0,12,1,0,0,0,0,0,0,0.24,0.316,0.422,0.738,11,11,L,B.Zimmermann(53)
Minnesota Twins,55,55,2-Jun,@,BAL,"L,3-6",35,31,3,6,1,1,1,3,3,0,9,0,0,1,0,1,0,0,0.239,0.315,0.421,0.737,5,11,R,M.Harvey(53)
Minnesota Twins,56,56,3-Jun,@,KCR,"L,5-6",38,34,5,10,2,0,2,5,3,0,9,0,0,1,1,3,0,0,0.24,0.316,0.423,0.739,6,10,L,K.Bubic(37)
Minnesota Twins,57,57,4-Jun,@,KCR,"L,5-14",40,37,5,11,0,0,3,5,3,0,6,0,0,0,0,1,0,0,0.241,0.316,0.426,0.742,8,10,R,B.Keller(50)
Minnesota Twins,58,58,5-Jun,@,KCR,"W,5-4",34,33,5,7,1,0,3,5,1,0,7,0,0,0,0,0,1,0,0.24,0.315,0.427,0.742,2,9,L,M.Minor(47)
Minnesota Twins,59,59,6-Jun,@,KCR,"W,2-1",39,35,2,10,1,0,0,2,3,0,10,1,0,0,0,1,1,0,0.241,0.316,0.425,0.741,10,9,R,B.Singer(49)
Minnesota Twins,60,60,8-Jun,,NYY,"L,4-8",37,37,4,10,2,0,0,3,0,0,7,0,0,0,0,0,0,0,0.242,0.315,0.423,0.738,6,10,L,J.Montgomery(47)
Minnesota Twins,61,61,9-Jun,,NYY,"L,6-9",38,38,6,11,0,1,3,5,0,0,10,0,0,0,1,1,0,0,0.243,0.315,0.426,0.741,5,10,R,G.Cole(63)
Minnesota Twins,62,62,10-Jun,,NYY,"W,7-5",40,33,7,12,2,0,2,7,3,0,6,1,1,1,0,0,0,0,0.245,0.317,0.429,0.745,9,12,R,M.King(45)
Minnesota Twins,63,63,11-Jun,,HOU,"L,4-6",35,34,4,6,1,0,4,4,1,0,11,0,0,0,1,0,0,0,0.244,0.315,0.431,0.746,4,9,R,J.Urquidy(64)
Minnesota Twins,64,64,12-Jun,,HOU,"W,5-2",36,30,5,8,3,0,1,5,3,0,6,2,1,0,0,2,2,0,0.244,0.316,0.431,0.747,7,9,R,L.Garcia(40)
Minnesota Twins,65,65,13-Jun,,HOU,"L,3-14",35,32,3,7,1,0,2,2,3,0,4,0,0,0,0,2,0,0,0.243,0.315,0.432,0.747,5,12,L,F.Valdez(60)
Minnesota Twins,66,66,14-Jun,@,SEA,"L,3-4",39,37,3,10,2,0,2,3,2,0,9,0,0,0,1,1,0,0,0.244,0.315,0.432,0.748,9,11,L,M.Gonzales(42)
Minnesota Twins,67,67,15-Jun,@,SEA,"L,0-10",29,29,0,4,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0.243,0.313,0.429,0.742,2,9,R,C.Flexen(82)
Minnesota Twins,68,68,16-Jun,@,SEA,"W,7-2",39,36,7,11,2,0,2,7,3,0,6,0,0,0,0,2,1,0,0.244,0.314,0.43,0.744,5,11,L,J.Sheffield(21)
Minnesota Twins,69,69,18-Jun,@,TEX,"W,7-5",44,38,7,10,2,1,1,7,6,1,11,0,0,0,1,2,1,0,0.244,0.315,0.431,0.745,7,9,R,M.Foltynewicz(41)
Minnesota Twins,70,70,19-Jun,@,TEX,"W,3-2",34,31,3,4,0,0,1,2,3,0,7,0,0,0,1,1,1,0,0.242,0.313,0.428,0.741,4,9,L,K.Allard(61)
Minnesota Twins,71,71,20-Jun,@,TEX,"W,4-2",41,39,4,14,3,0,1,3,2,0,8,0,0,0,0,2,0,0,0.244,0.314,0.429,0.744,10,10,R,D.Dunning(31)
Minnesota Twins,72,72,21-Jun,,CIN,"W,7-5",56,44,7,13,1,0,2,7,8,3,13,1,1,2,0,0,2,0,0.245,0.316,0.43,0.746,15,12,R,T.Mahle(45)
Minnesota Twins,73,73,22-Jun,,CIN,"L,7-10",40,38,7,11,3,0,3,7,1,0,9,1,0,0,0,0,0,0,0.246,0.316,0.432,0.749,6,12,L,W.Miley(65)
Minnesota Twins,74,74,24-Jun,,CLE,"L,1-4",34,32,1,6,1,0,0,0,2,0,8,0,0,0,0,1,1,0,0.245,0.315,0.43,0.745,6,9,R,J.Mejia(64)
Minnesota Twins,75,75,25-Jun,,CLE,"W,8-7",35,33,8,11,2,2,1,8,1,0,5,0,0,1,0,0,0,1,0.246,0.316,0.432,0.748,3,9,R,C.Quantrill(28)
Minnesota Twins,76,76,27-Jun,,CLE,"W,8-2",38,30,8,7,0,0,3,8,8,0,7,0,0,0,0,1,0,0,0.246,0.317,0.433,0.75,6,9,L,S.Hentges(21)
Minnesota Twins,77,77,29-Jun,@,CHW,"L,6-7",34,31,6,8,3,0,1,6,2,0,2,1,0,0,0,2,0,1,0.246,0.317,0.433,0.75,1,9,R,L.Giolito(48)
Minnesota Twins,78,78,30-Jun,@,CHW,"L,3-13",34,31,3,5,2,0,3,3,3,0,9,0,0,0,0,1,0,0,0.245,0.316,0.434,0.75,4,11,R,D.Cease(62)
Minnesota Twins,79,79,1-Jul,@,CHW,"L,5-8",42,35,5,9,3,0,0,4,6,0,12,0,0,1,0,1,0,0,0.245,0.316,0.433,0.749,10,11,L,C.Rodon(46)
Minnesota Twins,80,80,2-Jul,@,KCR,"L,4-7",39,35,4,8,2,0,0,2,4,0,9,0,0,0,1,1,0,0,0.245,0.316,0.431,0.747,8,9,R,B.Singer(41)
Minnesota Twins,81,81,3-Jul,@,KCR,"L,3-6",39,35,3,9,2,0,1,2,4,1,6,0,0,0,0,1,0,0,0.245,0.316,0.431,0.747,9,11,L,D.Duffy(42)
Minnesota Twins,82,82,4-Jul,@,KCR,"W,6-2",40,35,6,9,2,0,3,6,4,0,9,1,0,0,0,0,1,0,0.245,0.317,0.433,0.749,7,9,R,B.Keller(60)
Minnesota Twins,83,83,5-Jul,,CHW,"W,8-5",39,32,8,10,3,1,2,7,5,0,11,1,1,0,0,1,1,0,0.246,0.318,0.435,0.753,7,9,R,D.Cease(38)
Minnesota Twins,84,84,6-Jul,,CHW,"L,1-4",34,34,1,8,1,0,0,1,0,0,12,0,0,0,0,1,0,0,0.246,0.317,0.433,0.75,6,10,L,C.Rodon(62)
Minnesota Twins,85,85,7-Jul,,CHW,"L,1-6",36,33,1,6,1,0,1,1,3,0,9,0,0,0,0,0,0,0,0.245,0.316,0.432,0.748,8,10,R,L.Lynn(63)
Minnesota Twins,86,86,8-Jul,,DET,"W,5-3",33,29,5,6,0,0,2,4,2,0,8,0,1,1,0,0,0,0,0.245,0.316,0.431,0.747,4,9,L,T.Skubal(48)
Minnesota Twins,87,87,9-Jul,,DET,"W,4-2",32,27,4,4,0,1,0,4,4,0,5,0,0,1,0,0,0,0,0.244,0.315,0.429,0.745,4,9,R,M.Manning(55)
Minnesota Twins,88,88,10-Jul,,DET,"W,9-4",39,34,9,10,0,0,2,7,4,0,9,1,0,0,0,0,1,0,0.245,0.316,0.43,0.746,6,11,R,K.Funkhouser(54)
Minnesota Twins,89,89,11-Jul,,DET,"W,12-9",51,39,12,12,1,0,3,11,12,2,5,0,0,0,0,0,1,0,0.246,0.318,0.432,0.75,11,10,R,W.Peralta(57)
Minnesota Twins,90,90,Jul 17 (1),@,DET,"L,0-1",23,23,0,2,0,0,0,0,0,0,7,0,0,0,1,1,0,0,0.244,0.317,0.429,0.746,2,9,R,J.Urena(57)
Minnesota Twins,91,91,Jul 17 (2),@,DET,"L,4-5",33,31,4,8,2,0,1,3,1,0,4,1,0,0,0,1,1,0,0.244,0.317,0.429,0.746,5,11,L,T.Alexander(45)
Minnesota Twins,92,92,18-Jul,@,DET,"L,0-7",34,29,0,6,1,0,0,0,5,0,6,0,0,0,1,3,0,1,0.244,0.317,0.427,0.744,7,9,R,W.Peralta(69)
Minnesota Twins,93,93,Jul 19 (1),@,CHW,"W,3-2",33,31,3,7,0,0,1,3,1,0,6,0,0,1,0,0,1,0,0.244,0.316,0.426,0.742,6,13,R,L.Lynn(66)
Minnesota Twins,94,94,Jul 19 (2),@,CHW,"L,3-5",25,22,3,4,0,0,2,3,2,0,6,0,0,1,0,1,0,1,0.243,0.315,0.426,0.742,1,9,R,R.Lopez(51)
Minnesota Twins,95,95,20-Jul,@,CHW,"L,5-9",40,35,5,8,1,0,3,5,5,0,13,0,0,0,0,0,1,0,0.243,0.316,0.427,0.743,8,10,L,D.Keuchel(55)
Minnesota Twins,96,96,21-Jul,@,CHW,"W,7-2",40,36,7,11,2,0,2,7,3,0,9,0,0,1,0,1,2,0,0.244,0.316,0.428,0.744,6,9,R,D.Cease(44)
Minnesota Twins,97,97,22-Jul,,LAA,"L,2-3",33,30,2,6,3,0,0,2,2,0,8,1,0,0,0,1,1,0,0.244,0.316,0.427,0.743,4,9,L,A.Heaney(66)
Minnesota Twins,98,98,23-Jul,,LAA,"W,5-4",37,35,5,13,4,0,0,3,2,0,7,0,0,0,0,1,0,0,0.245,0.316,0.428,0.744,8,9,R,A.Cobb(50)
Minnesota Twins,99,99,24-Jul,,LAA,"L,1-2",32,29,1,2,2,0,0,1,1,0,14,2,0,0,1,1,0,0,0.243,0.315,0.425,0.74,4,10,L,P.Sandoval(90)
Minnesota Twins,100,100,25-Jul,,LAA,"L,2-6",34,31,2,4,0,0,2,2,3,0,7,0,0,0,1,1,0,0,0.242,0.314,0.424,0.739,5,11,R,J.Barria(63)
Minnesota Twins,101,101,26-Jul,,DET,"W,6-5",46,37,6,11,3,0,2,6,7,0,8,2,0,0,0,0,0,2,0.243,0.316,0.426,0.741,11,14,R,M.Manning(44)
Minnesota Twins,102,102,27-Jul,,DET,"L,5-6",45,39,5,8,2,0,2,5,4,1,9,2,0,0,0,2,0,0,0.243,0.316,0.426,0.741,7,13,L,T.Alexander(31)
Minnesota Twins,103,103,28-Jul,,DET,"L,14-17",51,43,14,16,1,0,7,14,7,0,8,1,0,0,0,0,0,0,0.244,0.318,0.431,0.749,10,11,R,W.Peralta(23)
Minnesota Twins,104,104,30-Jul,@,STL,"L,1-5",37,35,1,9,1,0,0,1,2,0,5,0,0,0,0,1,0,0,0.244,0.317,0.43,0.747,9,13,L,W.LeBlanc(54)
Minnesota Twins,105,105,31-Jul,@,STL,"W,8-1",43,39,8,12,3,0,1,8,2,0,10,0,0,2,2,0,0,0,0.245,0.317,0.43,0.748,8,15,R,J.Woodford(23)
Minnesota Twins,106,106,1-Aug,@,STL,"L,3-7",33,32,3,6,2,0,1,3,1,0,7,0,0,0,0,1,0,0,0.244,0.317,0.429,0.746,3,14,R,A.Wainwright(57)
Minnesota Twins,107,107,3-Aug,@,CIN,"W,7-5",41,35,7,9,4,0,2,7,6,0,9,0,0,0,0,1,0,0,0.245,0.317,0.43,0.748,7,16,R,T.Mahle(42)
Minnesota Twins,108,108,4-Aug,@,CIN,"L,5-6",41,36,5,11,4,0,1,5,5,0,11,0,0,0,0,2,0,0,0.245,0.318,0.431,0.749,9,15,R,L.Castillo(62)
Minnesota Twins,109,109,5-Aug,@,HOU,"W,5-3",42,35,5,9,3,0,0,5,7,0,10,0,0,0,1,2,0,0,0.245,0.318,0.43,0.749,10,11,L,F.Valdez(50)
Minnesota Twins,110,110,6-Aug,@,HOU,"W,5-4",43,41,5,8,1,0,1,5,1,0,10,0,0,1,0,0,0,0,0.245,0.317,0.429,0.746,5,12,R,Z.Greinke(50)
Minnesota Twins,111,111,7-Aug,@,HOU,"L,0-4",31,31,0,4,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0.244,0.316,0.427,0.743,4,10,R,L.Garcia(76)
Minnesota Twins,112,112,8-Aug,@,HOU,"W,7-5",46,39,7,12,0,1,3,7,6,0,11,1,0,0,0,0,0,0,0.244,0.317,0.428,0.745,12,10,R,L.McCullers(33)
Minnesota Twins,113,113,9-Aug,,CHW,"L,1-11",29,27,1,2,0,0,1,1,1,0,10,1,0,0,0,2,0,0,0.243,0.316,0.427,0.743,1,11,R,L.Giolito(82)
Minnesota Twins,114,114,10-Aug,,CHW,"W,4-3",35,29,4,6,0,0,1,4,5,0,6,1,0,0,0,1,0,0,0.243,0.316,0.426,0.742,7,11,L,D.Keuchel(45)
Minnesota Twins,115,115,11-Aug,,CHW,"W,1-0",31,27,1,4,1,1,1,1,4,0,12,0,0,0,0,0,0,0,0.242,0.316,0.425,0.741,6,10,R,R.Lopez(59)
Minnesota Twins,116,116,13-Aug,,TBR,"L,4-10",38,36,4,11,0,0,1,4,2,0,8,0,0,0,0,2,0,0,0.243,0.316,0.425,0.741,7,9,L,S.McClanahan(46)
Minnesota Twins,117,117,14-Aug,,TBR,"W,12-0",45,40,12,16,4,0,4,12,4,0,7,1,0,0,0,0,0,0,0.244,0.317,0.429,0.746,9,12,R,M.Wacha(21)
Minnesota Twins,118,118,15-Aug,,TBR,"W,5-4",38,27,5,4,3,0,0,5,9,0,9,1,0,1,0,1,0,0,0.244,0.318,0.428,0.746,8,11,R,L.Patino(44)
Minnesota Twins,119,119,16-Aug,,CLE,"W,5-4",48,40,5,14,3,0,2,5,6,2,8,2,0,0,0,3,0,0,0.245,0.319,0.429,0.749,14,13,R,C.Quantrill(42)
Minnesota Twins,120,120,17-Aug,,CLE,"L,1-3",35,30,1,4,0,0,0,1,5,0,11,0,0,0,0,1,1,0,0.244,0.319,0.427,0.746,7,11,R,E.Morgan(72)
Minnesota Twins,121,121,18-Aug,,CLE,"W,8-7",48,41,8,10,2,0,1,8,5,1,6,2,0,0,1,0,0,1,0.244,0.319,0.426,0.746,9,11,R,Z.Plesac(30)
Minnesota Twins,122,122,19-Aug,@,NYY,"L,5-7",34,34,5,8,2,0,2,5,0,0,10,0,0,0,0,0,0,1,0.244,0.319,0.427,0.745,2,11,R,J.Taillon(51)
Minnesota Twins,123,123,20-Aug,@,NYY,"L,2-10",34,30,2,4,1,0,1,2,3,0,10,1,0,0,0,1,0,0,0.243,0.318,0.426,0.744,5,9,L,N.Cortes(66)
Minnesota Twins,124,124,21-Aug,@,NYY,"L,1-7",34,33,1,6,1,0,1,1,1,0,8,0,0,0,0,0,1,0,0.243,0.317,0.425,0.742,6,9,R,G.Cole(67)
Minnesota Twins,125,125,24-Aug,@,BOS,"L,9-11",45,39,9,14,2,1,2,9,5,0,11,1,0,0,1,1,0,1,0.244,0.318,0.426,0.745,9,10,R,T.Houck(41)
Minnesota Twins,126,126,25-Aug,@,BOS,"W,9-6",45,40,9,10,1,0,4,9,3,1,10,2,0,0,0,0,0,0,0.244,0.318,0.428,0.746,6,10,R,N.Pivetta(37)
Minnesota Twins,127,127,26-Aug,@,BOS,"L,2-12",37,30,2,3,0,0,1,2,5,0,12,2,0,0,0,0,0,0,0.243,0.318,0.426,0.744,8,11,L,C.Sale(62)
Minnesota Twins,128,128,27-Aug,,MIL,"W,2-0",35,31,2,8,1,0,1,2,4,0,10,0,0,0,0,1,1,0,0.243,0.318,0.426,0.744,9,9,L,E.Lauer(48)
Minnesota Twins,129,129,28-Aug,,MIL,"W,6-4",36,31,6,8,3,0,0,5,3,0,6,2,0,0,0,1,0,0,0.243,0.319,0.425,0.744,6,10,R,A.Houser(36)
Minnesota Twins,130,130,29-Aug,,MIL,"L,2-6",34,33,2,6,1,0,1,2,1,0,13,0,0,0,0,0,0,0,0.243,0.318,0.425,0.742,5,11,L,A.Ashby(56)
Minnesota Twins,131,131,30-Aug,@,DET,"W,3-2",34,32,3,6,3,0,1,3,2,0,7,0,0,0,0,1,0,0,0.242,0.317,0.424,0.741,4,10,R,C.Mize(53)
Minnesota Twins,132,132,31-Aug,,CHC,"L,1-3",35,31,1,9,1,0,0,1,3,0,6,0,0,1,0,2,1,1,0.243,0.317,0.423,0.741,7,13,R,Z.Davies(50)
Minnesota Twins,133,133,1-Sep,,CHC,"L,0-3",32,28,0,2,0,0,0,0,3,0,8,1,0,0,0,1,0,0,0.241,0.317,0.421,0.738,5,10,L,J.Steele(65)
Minnesota Twins,134,134,3-Sep,@,TBR,"L,3-5",35,33,3,5,2,0,2,3,2,0,13,0,0,0,1,0,0,0,0.241,0.316,0.421,0.737,5,10,R,M.Wacha(65)
Minnesota Twins,135,135,4-Sep,@,TBR,"L,4-11",38,34,4,9,2,0,2,4,4,0,8,0,0,0,0,2,0,0,0.241,0.316,0.422,0.738,7,12,R,C.Archer(42)
Minnesota Twins,136,136,5-Sep,@,TBR,"W,6-5",45,40,6,13,3,0,0,6,5,1,5,0,0,0,0,0,1,0,0.242,0.317,0.421,0.738,12,11,R,L.Patino(31)
Minnesota Twins,137,137,6-Sep,@,CLE,"W,5-2",39,38,5,12,3,0,2,5,1,0,9,0,0,0,0,1,0,0,0.242,0.317,0.423,0.739,7,11,L,L.Allen(35)
Minnesota Twins,138,138,7-Sep,@,CLE,"W,3-0",38,34,3,7,0,1,1,3,4,0,10,0,0,0,0,0,1,0,0.242,0.317,0.422,0.739,8,10,R,A.Civale(59)
Minnesota Twins,139,139,8-Sep,@,CLE,"W,3-0",33,31,3,6,4,0,1,3,2,0,9,0,0,0,0,1,1,0,0.242,0.316,0.422,0.738,3,9,R,T.McKenzie(68)
Minnesota Twins,140,140,9-Sep,@,CLE,"L,1-4",31,29,1,4,0,0,1,1,2,0,5,0,0,0,0,2,0,0,0.241,0.315,0.421,0.736,3,11,R,C.Quantrill(70)
Minnesota Twins,141,141,10-Sep,,KCR,"L,4-6",42,40,4,7,1,0,2,4,2,0,9,0,0,0,0,0,0,0,0.241,0.315,0.42,0.735,5,12,L,D.Lynch(46)
Minnesota Twins,142,142,11-Sep,,KCR,"W,9-2",40,36,9,12,1,0,5,9,4,0,9,0,0,0,0,0,1,0,0.241,0.315,0.423,0.738,7,9,R,B.Singer(31)
Minnesota Twins,143,143,12-Sep,,KCR,"L,3-5",36,32,3,6,2,0,0,3,2,0,11,1,0,1,1,1,0,0,0.241,0.315,0.422,0.737,6,13,L,K.Bubic(55)
Minnesota Twins,144,144,13-Sep,@,NYY,"L,5-6",42,39,5,9,1,0,3,5,3,0,13,0,0,0,0,0,0,0,0.241,0.315,0.422,0.737,7,9,R,L.Gil(45)
Minnesota Twins,145,145,Sep 14 (1),,CLE,"L,1-3",24,23,1,3,2,0,0,1,1,0,8,0,0,0,0,0,0,0,0.24,0.314,0.421,0.735,2,12,R,T.McKenzie(68)
Minnesota Twins,146,146,Sep 14 (2),,CLE,"W,6-3",26,25,6,9,3,0,1,6,1,0,6,0,0,0,0,2,1,0,0.241,0.314,0.422,0.737,2,9,L,L.Allen(33)
Minnesota Twins,147,147,15-Sep,,CLE,"L,3-12",33,30,3,3,1,0,1,3,3,0,6,0,0,0,0,0,0,0,0.24,0.314,0.421,0.735,3,9,R,C.Quantrill(65)
Minnesota Twins,148,148,17-Sep,@,TOR,"W,7-3",40,36,7,10,3,0,4,7,4,0,7,0,0,0,0,0,0,1,0.24,0.314,0.423,0.737,6,10,L,H.Ryu(27)
Minnesota Twins,149,149,18-Sep,@,TOR,"L,2-6",34,31,2,4,0,0,1,2,3,0,9,0,0,0,0,0,0,0,0.24,0.313,0.422,0.735,5,9,L,S.Matz(58)
Minnesota Twins,150,150,19-Sep,@,TOR,"L,3-5",35,32,3,4,3,0,1,3,1,0,10,2,0,0,1,0,0,0,0.239,0.312,0.421,0.734,5,9,R,J.Berrios(59)
Minnesota Twins,151,151,21-Sep,@,CHC,"W,9-5",48,42,9,16,2,0,1,8,4,0,11,1,0,1,0,0,2,0,0.24,0.314,0.422,0.735,12,18,R,A.Mills(26)
Minnesota Twins,152,152,22-Sep,@,CHC,"W,5-4",37,35,5,9,5,0,2,4,1,0,8,0,0,1,1,0,1,1,0.24,0.313,0.423,0.736,5,16,R,K.Hendricks(48)
Minnesota Twins,153,153,23-Sep,,TOR,"W,7-2",39,33,7,13,3,0,1,7,6,0,9,0,0,0,0,3,0,0,0.241,0.314,0.424,0.738,8,11,L,S.Matz(41)
Minnesota Twins,154,154,24-Sep,,TOR,"W,3-1",33,30,3,6,1,1,1,3,3,0,11,0,0,0,0,0,0,0,0.241,0.314,0.424,0.738,6,10,R,J.Berrios(58)
Minnesota Twins,155,155,25-Sep,,TOR,"L,1-6",36,28,1,3,1,0,0,1,6,0,7,1,0,1,0,1,2,0,0.24,0.314,0.422,0.736,8,12,L,R.Ray(64)
Minnesota Twins,156,156,26-Sep,,TOR,"L,2-5",37,33,2,8,2,0,1,2,2,0,15,2,0,0,0,2,0,0,0.24,0.314,0.422,0.736,8,10,R,A.Manoah(55)
Minnesota Twins,157,157,28-Sep,,DET,"W,3-2",32,28,3,7,0,0,1,3,2,0,9,0,0,2,0,1,1,0,0.24,0.314,0.422,0.736,5,10,L,T.Alexander(65)
Minnesota Twins,158,158,29-Sep,,DET,"W,5-2",35,29,5,7,0,0,1,5,3,0,7,2,0,1,0,1,1,0,0.24,0.314,0.421,0.735,6,11,R,C.Mize(44)
Minnesota Twins,159,159,30-Sep,,DET,"L,7-10",41,37,7,10,2,0,4,7,4,0,9,0,0,0,0,0,1,0,0.24,0.314,0.423,0.737,7,11,L,T.Skubal(28)
Minnesota Twins,160,160,1-Oct,@,KCR,"L,6-11",40,38,6,13,3,0,1,5,1,0,3,1,0,0,0,1,0,0,0.241,0.315,0.423,0.738,7,9,R,J.Heasley(40)
Minnesota Twins,161,161,2-Oct,@,KCR,"W,4-0",37,35,4,9,2,0,1,4,1,0,7,0,0,1,1,1,0,0,0.241,0.314,0.423,0.738,6,10,L,K.Bubic(55)
Minnesota Twins,162,162,3-Oct,@,KCR,"W,7-3",36,35,7,9,1,0,2,7,1,0,12,0,0,0,0,1,0,0,0.241,0.314,0.423,0.738,2,10,R,J.Kowar(37)
N.Y. Mets,1,1,5-Apr,@,PHI,"L,3-5",40,36,3,10,0,0,0,3,4,0,11,0,0,0,1,2,0,0,0.278,0.35,0.278,0.628,10,14,L,M.Moore(44)
N.Y. Mets,2,2,6-Apr,@,PHI,"W,8-4",41,31,8,5,2,0,2,7,8,0,7,1,0,1,0,0,2,0,0.224,0.346,0.343,0.689,6,16,R,C.Anderson(56)
